id,lat,lon,name
15351,47.0355594,28.8619117,Strada Tudor Vladimirescu
15352,47.0359895,28.8491051,Bulevardul Renașterii Naționale
15353,47.0326019,28.8444266,Bulevardul Grigore Vieru
15354,47.0288180,28.8388483,Bulevardul Grigore Vieru
15355,47.0245282,28.8351021,Strada Alexandr Pușkin
15356,47.0274061,28.8336191,Strada Mitropolit Gavriil Bănulescu-Bodoni
15357,47.0294248,28.8391544,Bulevardul Grigore Vieru
15358,47.0319568,28.8428675,Bulevardul Grigore Vieru
15359,47.0351026,28.8620548,Strada Tudor Vladimirescu
15360,47.0309168,28.8634565,Strada Tudor Vladimirescu
15361,47.0148100,28.8736487,Strada Uzinelor
15362,47.0121279,28.8762187,Strada Uzinelor
15363,47.0085469,28.8802358,Strada Uzinelor
15364,47.0225395,28.8594096,Strada Ismail
15365,47.0204588,28.8529029,
15366,47.0167054,28.8474459,
15367,47.0093893,28.8361260,Strada Pantelimon Halippa
15368,47.0084396,28.8327499,Strada Pantelimon Halippa
15369,47.0075053,28.8281439,Strada Pantelimon Halippa
15370,46.9957802,28.8009285,Șoseaua Hâncești
15371,47.0325871,28.8056907,
15372,47.0323290,28.8059886,
15373,47.0292151,28.8071719,
15374,47.0452669,28.8633226,
15375,47.0584805,28.8674648,
15376,47.0555055,28.8656383,Bulevardul Moscova
15377,47.0499085,28.8635000,Bulevardul Moscova
15378,47.0402354,28.8596968,Strada Kiev
15379,47.0221451,28.8260186,Strada Mitropolit Gavriil Bănulescu-Bodoni
15380,47.0396805,28.8594691,Strada Kiev
15381,47.0430687,28.8608543,Strada Kiev
15382,47.0491035,28.8631948,Bulevardul Moscova
15383,47.0548712,28.8653974,Bulevardul Moscova
15384,47.0586185,28.8667387,Bulevardul Moscova
15385,47.0440339,28.8597818,Strada Bogdan-Voievod
15386,47.0435373,28.8660695,Strada Alecu Russo
15387,47.0432763,28.8673809,Strada Alecu Russo
15388,47.0442128,28.8626848,Strada Alecu Russo
15389,47.0048976,28.8420089,Bulevardul Dacia
15390,46.9924381,28.8489912,Bulevardul Dacia
15391,46.9897177,28.8527873,Bulevardul Dacia
15392,46.9871681,28.8563752,Bulevardul Dacia
15393,46.9814465,28.8396100,Strada Grenoble
15394,46.9856957,28.8322044,Strada Grenoble
15395,46.9894807,28.8267089,Strada Grenoble
15396,46.9908820,28.8222213,Strada Grenoble
15397,46.9947915,28.8127321,Strada Miorița
15398,46.9924796,28.8184711,Strada Miorița
15399,46.9968176,28.8614645,Strada Sarmizegetusa
15400,46.9869679,28.8729369,Strada Sarmizegetusa
15401,46.9834952,28.8777847,Strada Sarmizegetusa
15402,47.0145847,28.8550994,Bulevardul Dimitrie Cantemir
15403,47.0189918,28.8518281,Bulevardul Dimitrie Cantemir
15404,47.0370366,28.8117927,Strada Ion Creangă
15405,47.0380231,28.8157870,Strada Henri Coandă
15406,47.0369968,28.8201910,Strada Columna
15407,47.0431688,28.8346100,Strada Petricani
15408,47.0412432,28.8421765,Strada Petricani
15409,47.0435520,28.8524797,Bulevardul Renașterii Naționale
15410,47.0433349,28.8560858,Strada Bogdan-Voievod
15411,47.0446971,28.8479277,Strada Calea Orheiului
15412,47.0410659,28.8427043,Strada Petricani
15413,47.0427962,28.8356498,Strada Petricani
15414,47.0382865,28.8255679,Strada Mihai Viteazul
15415,47.0363708,28.8225015,Strada Mihai Viteazul
15416,47.0341578,28.8190864,Strada Mihai Viteazul
15417,47.0324968,28.8053640,Strada Ion Creangă
15418,46.9833977,28.8614326,Bulevardul Dacia
15419,46.9791062,28.8674414,Bulevardul Dacia
15420,46.9791074,28.8671165,Bulevardul Dacia
15421,46.9854698,28.8582073,Bulevardul Dacia
15422,47.0621712,28.8457712,Strada Ceucari
15423,47.0581336,28.8475814,Strada Ceucari
15424,47.0551132,28.8494878,Strada Ceucari
15425,47.0516614,28.8506414,Strada Calea Orheiului
15426,47.0461637,28.8487255,Strada Calea Orheiului
15427,47.0466158,28.8486976,Strada Calea Orheiului
15428,47.0509499,28.8502151,Strada Calea Orheiului
15429,47.0543148,28.8500408,Strada Ceucari
15430,47.0575364,28.8479021,Strada Ceucari
15431,47.0613321,28.8461215,Strada Ceucari
15432,47.0654017,28.8440077,Strada Ceucari
15433,46.9927413,28.8597957,Strada Nikolai Zelinski
15434,47.0235490,28.7898904,Strada Vasile Lupu
15435,47.0248249,28.7824558,Strada Tudor Vladimirescu
15436,47.0257969,28.7778774,Strada Tudor Vladimirescu
15437,47.0267202,28.7737446,Strada Tudor Vladimirescu
15438,47.0255058,28.7792628,Strada Tudor Vladimirescu
15439,47.0246562,28.7832238,Strada Tudor Vladimirescu
15440,47.0234642,28.7907773,Strada Vasile Lupu
15441,47.0256205,28.7928255,Strada Constituției
15442,47.0499580,28.8223098,Strada Petricani
15443,47.0477980,28.8266378,Strada Petricani
15444,47.0499036,28.8222073,Strada Petricani
15445,47.0552494,28.8160432,Strada Mircești
15446,47.0606685,28.8097406,
15447,46.9726268,28.8543527,Strada Valea Crucii
15448,46.9741432,28.8594202,Strada Valea Crucii
15449,46.9745534,28.8677455,Strada Valea Crucii
15450,46.9745616,28.8673486,Strada Valea Crucii
15451,47.0423502,28.7701470,Strada Liviu Deleanu
15452,47.0426330,28.7701892,Strada Liviu Deleanu
15453,47.0248307,28.8437585,Strada Vasile Alecsandri
15454,47.0276706,28.8478604,Strada Vasile Alecsandri
15455,47.0340601,28.8450064,
15456,47.0617334,28.8546709,Strada Calea Orheiului
15457,47.0623804,28.8551896,Strada Calea Orheiului
15458,47.0280321,28.8401592,Strada Alexandr Pușkin
15459,47.0250641,28.8406678,Strada Alexandru cel Bun
15460,47.0241442,28.8427704,Strada Vasile Alecsandri
15461,46.9631024,28.8610977,Strada Drumul Băcioiului
15462,46.9635570,28.8604887,Strada Drumul Băcioiului
15463,46.9735703,28.8487058,
15464,46.9746709,28.8493807,Bulevardul Cuza-Vodă
15465,46.9775832,28.8453416,Strada Grenoble
15466,46.9743949,28.8489581,Bulevardul Cuza-Vodă
15467,46.9777508,28.8540673,Bulevardul Cuza-Vodă
15468,46.9788510,28.8557436,Bulevardul Cuza-Vodă
15469,46.9798889,28.8573211,Bulevardul Cuza-Vodă
15470,46.9816348,28.8599750,Bulevardul Cuza-Vodă
15471,46.9822508,28.8609114,Bulevardul Cuza-Vodă
15472,47.0124795,28.8458908,Strada Ciuflea
15473,46.9646830,28.8345227,Strada Costiujeni
15474,46.9757980,28.8359301,Strada Costiujeni
15475,46.9816809,28.8371689,Strada Costiujeni
15476,46.9907824,28.8273492,Strada Nicolae Testemițanu
15477,46.9951602,28.8322276,Strada Nicolae Testemițanu
15478,46.9955513,28.8326439,Strada Nicolae Testemițanu
15479,47.0015886,28.8378884,Strada Nicolae Testemițanu
15480,47.0061659,28.8381545,Strada Ion Inculeț
15481,47.0135362,28.8382511,Strada Tighina
15482,47.0154649,28.8410290,Strada Tighina
15483,47.0038443,28.8242898,Strada Gheorghe Tudor
15484,47.0034646,28.8240092,Strada Gheorghe Tudor
15485,47.0003995,28.8214437,
15486,47.0018609,28.8227254,
15487,47.0026658,28.8236173,
15488,47.0028225,28.8237782,
15489,47.0053448,28.8254902,Strada Ion Ganea
15490,47.0050463,28.8220061,Strada Gheorghe Tudor
15491,47.0046788,28.8210844,
15492,47.0040396,28.8195130,Strada Mitropolit Gurie Grosu
15493,47.0035260,28.8184803,
15494,47.0116017,28.8278934,
15495,47.0118593,28.8278481,
15496,47.0123592,28.8279279,
15497,47.0123173,28.8280115,Strada Vasile Alecsandri
15498,47.0196947,28.8471629,Strada Tighina
15499,46.9949922,28.7942159,Strada Ialoveni
15500,47.0000482,28.7800541,Strada Ialoveni
15501,47.0016742,28.7763146,Strada Ialoveni
15502,47.0264887,28.7718471,Strada Ștefan-Vodă
15503,47.0215002,28.7674215,Strada Ștefan-Vodă
15504,47.0224253,28.7680201,Strada Ștefan-Vodă
15505,47.0263802,28.7912797,Strada Ion Creangă
15506,47.0261904,28.7907670,Strada Ion Creangă
15507,46.9833311,28.8625647,Bulevardul Cuza-Vodă
15508,47.0164164,28.8563710,Strada Albișoara
15509,47.0205616,28.8559071,Strada Albișoara
15510,47.0331006,28.8463805,
15511,46.9829084,28.8786006,Strada Sarmizegetusa
15512,46.9825433,28.8773863,Strada Burebista
15513,46.9788214,28.8689936,Strada Burebista
15514,47.0614854,28.8363981,Strada Doina
15515,47.0604376,28.8371598,Strada Doina
15516,47.0615494,28.8444302,Strada Socoleni
15517,47.0621289,28.8542172,Strada Socoleni
15518,47.0603276,28.8619956,Strada Studenților
15519,47.0601347,28.8630684,Strada Studenților
15520,47.0314450,28.8045426,Strada Ștefan Neaga
15521,47.0314512,28.8046480,
15522,47.0314734,28.8048195,
15523,47.0315571,28.8049180,
15524,47.0316226,28.8049318,
15525,47.0318922,28.8054066,
15526,47.0570662,28.8396591,Strada Doina
15527,47.0575126,28.8393276,Strada Doina
15528,47.0545714,28.8413575,Strada Doina
15529,47.0550668,28.8410485,Strada Doina
15530,47.0517969,28.8458400,Strada Putnei
15531,47.0464733,28.8470530,Strada Putnei
15532,47.0199770,28.8734158,Strada Podul Înalt
15533,47.0272634,28.8789380,Strada Budești
15534,47.0247415,28.8759058,Strada Podul Înalt
15535,47.0248889,28.8758152,Strada Podul Înalt
15536,47.0612358,28.8421139,Strada Socoleni
15537,47.0613595,28.8430387,Strada Socoleni
15538,47.0729107,28.7709287,M1-Drumul de acces spre satul Ghidighici
15539,47.0666001,28.7787896,Strada Calea Ghidighici
15540,46.9993996,28.8598929,Bulevardul Decebal
15541,47.0297612,28.8049315,Strada Ștefan Neaga
15542,47.0297204,28.8044518,
15543,47.0296982,28.8043389,
15544,47.0257592,28.8079181,Strada Maria Lătărețu
15545,47.0257887,28.8079127,
15546,47.0259633,28.8078867,
15547,47.0260137,28.8080673,
15548,47.0282294,28.8074826,
15549,47.0269042,28.8073164,Strada Piotr Ceaikovski
15550,47.0269541,28.8073072,
15551,47.0273501,28.8072422,
15552,47.0342844,28.8455590,Strada Albișoara
15553,47.0213632,28.8455874,Strada Bulgară
15554,47.0109045,28.8414051,
15555,47.0110254,28.8417100,
15556,47.0109273,28.8418959,
15557,47.0105563,28.8421041,
15558,47.0104438,28.8420734,
15559,47.0106704,28.8391300,Strada Mihail Kogălniceanu
15560,47.0171283,28.8475456,Strada Ismail
15561,47.0172790,28.8477644,Strada Ismail
15562,47.0173266,28.8474748,Strada Mitropolit Varlaam
15563,47.0185627,28.8456581,Strada Mitropolit Varlaam
15564,47.0165555,28.8562990,Strada Albișoara
15565,47.0146943,28.8568347,
15566,47.0142738,28.8563446,
15567,47.0316013,28.8495048,Strada Albișoara
15568,47.0263624,28.8526530,Strada Albișoara
15569,47.0141283,28.8560003,Strada Albișoara
15570,47.0167276,28.8562138,Strada Albișoara
15571,47.0276200,28.8524402,Strada Albișoara
15572,46.9722129,28.8507578,
15573,46.9719177,28.8515075,Strada Grenoble
15574,46.9719868,28.8511191,
15575,46.9723161,28.8505983,
15576,47.0477696,28.7789480,Bucla de Întoarcere a Troleibuzelor
15577,47.0477769,28.7788072,Bucla de Întoarcere a Troleibuzelor
15578,47.0477989,28.7786651,Bucla de Întoarcere a Troleibuzelor
15579,47.0478678,28.7785260,Bucla de Întoarcere a Troleibuzelor
15580,47.0481996,28.7785604,Strada Calea Ieșilor
15581,47.0376216,28.8254475,
15582,47.0451568,28.8048464,
15583,47.0448593,28.8048442,
15584,47.0041964,28.8247321,
15585,47.0040988,28.8250558,
15586,47.0031598,28.8270399,Strada Mihail Lomonosov
15587,47.0025972,28.8266306,Strada Mihail Lomonosov
15588,47.0001495,28.8302593,
15589,47.0000306,28.8309365,
15590,47.0000281,28.8307493,
15591,47.0618915,28.8678038,
15592,47.0619515,28.8678271,
15593,47.0617988,28.8686984,
15594,47.0617298,28.8686712,
15595,47.0037983,28.8414009,
15596,46.9959211,28.7996861,
15597,47.0618663,28.8682865,
15598,47.0618103,28.8682671,
15599,47.0268096,28.7844728,
15600,47.0682188,28.8585745,
15601,47.0616485,28.8691396,
15602,47.0617116,28.8691642,
15603,47.0338078,28.7687559,Strada Haiducul Tobultoc
15604,46.9905898,28.8250718,
15605,46.9906505,28.8251195,
15606,47.0039487,28.8413955,
15607,46.9829655,28.8643174,
15608,46.9829949,28.8643618,
15609,46.9778030,28.8704008,
15610,46.9779939,28.8706371,
15611,46.9781541,28.8698633,
15612,47.0351672,28.7733688,
15613,47.0352225,28.7734246,
15614,47.0346496,28.7727964,
15615,47.0347079,28.7728580,
15616,47.0020685,28.8656647,Strada Riga
15617,47.0017416,28.8652578,Strada Riga
15618,47.0018858,28.8655227,Strada Riga
15619,47.0020034,28.8656674,Strada Riga
15620,47.0022405,28.8654869,Strada Riga
15621,47.0021794,28.8655652,Strada Riga
15622,47.0023985,28.8679627,Strada Așhabad
15623,47.0018038,28.8685041,Strada Așhabad
15624,47.0214750,28.8284974,
15625,47.0215288,28.8286630,
15626,47.0218218,28.8282053,
15627,47.0548717,28.8662298,
15628,47.0544273,28.8660607,
15629,47.0552655,28.8647157,
15630,47.0535816,28.8653930,
15631,47.0536452,28.8650502,
15632,47.0410431,28.8357881,Strada Cantonului
15633,47.0393288,28.8275473,
15634,47.0405858,28.8346171,
15635,47.0397346,28.8371956,Strada Ivan Zaikin
15636,47.0386658,28.8387572,
15637,46.9956319,28.8364489,
15638,46.9962315,28.8364867,
15639,46.9962654,28.8374204,
15640,46.9971988,28.8366814,Strada Nicolae Testemițanu
15641,46.9971611,28.8366919,Strada Nicolae Testemițanu
15642,47.0455240,28.8479835,
15643,47.0454569,28.8479464,
15644,47.0247125,28.8085318,
15645,47.0251509,28.8084480,Strada Maria Tănase
15646,47.0163407,28.8447798,Bulevardul Ștefan cel Mare și Sfânt
15647,46.9921175,28.8326336,
15648,46.9878369,28.8443447,
15649,46.9878681,28.8437166,
15650,46.9881183,28.8437644,
15651,47.0572646,28.8364952,
15652,47.0577364,28.8331090,
15653,47.0581408,28.8327992,
15654,47.0584809,28.8355887,
15655,47.0585176,28.8354993,
15656,47.0588262,28.8353197,
15657,47.0589850,28.8352954,
15658,47.0588341,28.8340396,Strada Socoleni
15659,47.0591054,28.8345973,Strada Socoleni
15660,47.0593037,28.8348790,Strada Socoleni
15661,47.0595166,28.8353834,Strada Socoleni
15662,47.0595323,28.8347098,
15663,47.0595513,28.8345440,
15664,47.0601271,28.8341843,
15665,47.0602470,28.8348496,
15666,47.0603260,28.8346944,
15667,47.0308464,28.8451563,Strada Romană
15668,47.0297422,28.8450515,Strada Alexandr Pușkin
15669,47.0103751,28.8269842,Strada Valea Dicescu
15670,47.0384857,28.8455456,Strada Carierei
15671,47.0270170,28.7863230,Strada Ion Pelivan
15672,47.0265546,28.7858324,Strada Ion Pelivan
15673,46.9802847,28.8365171,
15674,46.9790670,28.8344509,Strada Mihai Juraveli
15675,46.9790367,28.8340416,Strada Mihai Juraveli
15676,46.9790242,28.8342367,Strada Mihai Juraveli
15677,46.9790284,28.8341351,Strada Mihai Juraveli
15678,46.9821298,28.8379706,Strada Grenoble
15679,47.0102445,28.8273138,
15680,47.0091672,28.8268865,
15681,47.0085903,28.8275001,Strada Vasile Alecsandri
15682,46.9795758,28.8458118,
15683,46.9795885,28.8456110,
15684,46.9794484,28.8453868,
15685,46.9799932,28.8445649,
15686,46.9797380,28.8462035,
15687,46.9798498,28.8460266,
15688,46.9803822,28.8448007,
15689,46.9803229,28.8447284,
15690,46.9801939,28.8447377,
15691,46.9801334,28.8447797,
15692,46.9800792,28.8448544,
15693,46.9800187,28.8448497,
15694,46.9799072,28.8447704,
15695,46.9798644,28.8447591,
15696,46.9800445,28.8466654,
15697,46.9801684,28.8463628,
15698,46.9805476,28.8454242,
15699,47.0161446,28.8212553,
15700,47.0168628,28.8439979,Bulevardul Ștefan cel Mare și Sfânt
15701,47.0293367,28.8367951,Strada Constantin Tănase
15702,47.0285053,28.8354125,Strada Alexandru cel Bun
15703,47.0286455,28.8354011,Strada Mitropolit Gavriil Bănulescu-Bodoni
15704,47.0293114,28.8340992,
15705,47.0271715,28.8351449,Strada Columna
15706,47.0300096,28.8698847,
15707,47.0294947,28.8688035,
15708,47.0296813,28.8686641,
15709,47.0298250,28.8686675,
15710,46.9939112,28.8173263,
15711,46.9942843,28.8173344,
15712,46.9935187,28.8175186,
15713,47.0404458,28.8447836,Strada Visterniceni
15714,47.0520582,28.8688411,
15715,47.0519833,28.8692890,
15716,47.0521586,28.8693537,
15717,47.0521743,28.8696001,
15718,47.0520129,28.8693000,
15719,47.0519415,28.8695243,
15720,47.0500055,28.8688643,
15721,47.0508223,28.8647228,
15722,47.0528754,28.8658092,
15723,47.0528082,28.8662122,
15724,47.0502555,28.8697841,
15725,47.0498836,28.8696475,
15726,47.0498344,28.8695871,
15727,47.0499105,28.8692574,
15728,47.0501239,28.8704928,
15729,47.0497205,28.8703473,
15730,47.0496952,28.8702254,
15731,47.0497313,28.8699911,
15732,47.0501855,28.8701584,
15733,47.0493519,28.8700969,Strada Miron Costin
15734,47.0494576,28.8701375,
15735,47.0494702,28.8694494,Strada Miron Costin
15736,47.0495670,28.8694855,
15737,47.0602256,28.8771160,Strada Studenților
15738,47.0603118,28.8786732,Strada Studenților
15739,47.0506887,28.8643435,
15740,47.0523973,28.8629018,
15741,47.0360392,28.7960756,
15742,47.0368147,28.7980095,Strada Milano
15743,47.0364698,28.7971834,
15744,47.0358491,28.7956011,
15745,47.0356237,28.7950417,
15746,47.0353227,28.7951325,
15747,47.0351529,28.7952401,
15748,47.0349985,28.7953987,
15749,47.0345332,28.7958708,
15750,47.0344839,28.7959685,
15751,47.0343846,28.7962077,
15752,47.0343887,28.7963380,
15753,47.0344647,28.7964787,
15754,47.0346464,28.7964801,
15755,47.0347436,28.7964720,
15756,47.0350695,28.7962779,
15757,47.0351458,28.7961986,
15758,47.0354513,28.7958869,
15759,47.0356621,28.7956977,
15760,47.0003121,28.8621642,Strada Dimineții
15761,47.0003880,28.8613681,Strada Nicolae Titulescu
15762,47.0002046,28.8615352,Strada Nicolae Titulescu
15763,47.0005918,28.8615816,
15764,47.0002725,28.8602146,
15765,47.0012496,28.8635163,Strada Plaiului
15766,47.0010424,28.8632250,
15767,47.0009941,28.8631507,
15768,47.0008626,28.8632958,
15769,47.0011644,28.8633965,
15770,47.0010195,28.8635877,
15771,47.0009458,28.8634338,
15772,47.0010738,28.8632691,
15773,47.0010273,28.8638522,Strada Plaiului
15774,47.0008565,28.8635417,
15775,47.0006586,28.8636656,
15776,47.0002573,28.8633410,Strada Riga
15777,47.0003984,28.8631637,
15778,47.0004391,28.8636037,Strada Riga
15779,47.0444888,28.8616765,
15780,47.0630515,28.8447808,
15781,46.9920986,28.8208508,
15782,46.9919106,28.8209066,
15783,47.0303260,28.7992173,Strada Alexandru Donici
15784,47.0302205,28.7992890,
15785,47.0304608,28.8004847,
15786,47.0302982,28.8010777,
15787,47.0556455,28.8043899,Strada Pescărușilor
15788,47.0557421,28.8043498,Strada Pescărușilor
15789,47.0552979,28.8053349,Strada Petricani
15790,47.0551185,28.8053069,
15791,47.0546756,28.8064499,
15792,47.0545958,28.8065116,
15793,47.0543943,28.8064099,
15794,47.0543145,28.8063082,
15795,47.0544195,28.8057290,
15796,47.0545979,28.8051097,
15797,47.0542536,28.8057321,
15798,47.0540752,28.8061418,
15799,47.0539619,28.8060895,
15800,47.0540332,28.8052668,
15801,47.0540815,28.8092013,
15802,47.0538359,28.8089856,
15803,47.0541088,28.8077317,
15804,47.0543607,28.8078826,
15805,47.0542372,28.8078086,
15806,47.0544468,28.8067735,
15807,47.0545611,28.8087756,Strada Petricani
15808,47.0555488,28.8091643,
15809,47.0546084,28.8093708,
15810,47.0546577,28.8091543,
15811,47.0545057,28.8090582,Strada Petricani
15812,47.0548307,28.8075119,Strada Petricani
15813,47.0549191,28.8075283,Strada Pescărușilor
15814,47.0550236,28.8077683,Strada Pescărușilor
15815,47.0552891,28.8077595,Strada Pescărușilor
15816,47.0554486,28.8077947,Strada Pescărușilor
